id,name,entry_name,alter_name,chinese_name,brand,age,nation,type,price,unlock,rank,score,transmission,dlc,speed,handling,acceleration,launch,braking,offroad,new_img_id,img_small_url,img_large_url,playlist,playlist_info
car_205,#777 Chevrolet Corvette,Formula Drift #777 Chevrolet Corvette 2013,#777 Corvette,,Formula Drift,2013,美国,漂移车,"300,000",车展，抽奖,S1,848,RWD (后轮驱动),,6.4,5.1,5.1,5.4,4.8,4,3232,https://cdn.max-c.com/wiki/1551360/Thumbnail_3232_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3232_Big.png?v=1,3,S5 夏季 - 测速照相；<br>S14 夏季 - 公开赛；<br>S30 夏季 - 终极考验
car_206,#13 Ford Mustang,Formula Drift #13 Ford Mustang 2015,#13 Ford Mustang,,Formula Drift,2015,美国,漂移车,"300,000",车展，抽奖,S1,825,RWD (后轮驱动),,5.8,5,5.1,5.4,4.7,4.4,2996,https://cdn.max-c.com/wiki/1551360/Thumbnail_2996_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2996_Big.png?v=1,4,S16 冬季 - 马拉松商店300FP；<br>S26 春季 - 季节锦标赛（风火轮）；<br>S30 冬季 - 终极考验；<br>S38 夏季 - 季节锦标赛（风火轮）
car_207,#530 HSV Maloo GEN-F,Formula Drift #530 HSV Maloo GEN-F 2016,,,Formula Drift,2016,美国,漂移车,"300,000",车展，抽奖,S1,808,RWD (后轮驱动),,7.6,5,4.6,4.8,4.3,4.4,2997,https://cdn.max-c.com/wiki/1551360/Thumbnail_2997_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2997_Big.png?v=1,3,S15 春季 - Super7；<br>S26 秋季 - 马拉松商店300FP；<br>S30 春季 - 季节锦标赛
car_208,#64 Nissan 370Z,Formula Drift #64 Nissan 370Z 2018,#64 Nissan 370Z,,Formula Drift,2018,美国,漂移车,"300,000",车展，抽奖，<br>赞赏：记忆升华！（达成任意类型、任意级别的技术5000次）,S1,843,RWD (后轮驱动),,7.3,5,5.2,5.5,4.4,4.3,3247,https://cdn.max-c.com/wiki/1551360/Thumbnail_3247_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3247_Big.png?v=1,1,S30 春季 - 马拉松商店300FP
car_209,F9,Funco Motorsports F9 2018,Funco F9,,Funco Motorsports,2018,美国,无限制沙滩车,"500,000",抽奖，<br>赞赏：无穷实力！（在全部5个地平线过关挑战赛主题中完成第3回合）,S1,821,RWD (后轮驱动),,5.2,2.9,7.6,8.5,5.1,8.9,2935,https://cdn.max-c.com/wiki/1551360/Thumbnail_2935_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2935_Big.png?v=1,,
car_210,Vandura G-1500,GMC Vandura G-1500 1983,,,GMC,1983,美国,厢型多功能车,"25,000",车展，抽奖,D,226,RWD (后轮驱动),,3.6,3.8,2.3,2.2,2.1,6.7,1531,https://cdn.max-c.com/wiki/1551360/Thumbnail_1531_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1531_Big.png?v=1,1,S3 冬季 - 游乐场赛事
car_211,Venom GT,Hennessey Venom GT 2012,"Hennessey Venom, Venom GT",,Hennessey,2012,美国,顶级超跑,"1,200,000",车展，抽奖,S2,911,RWD (后轮驱动),,9.8,6.8,6.8,7.4,7.8,4.7,1532,https://cdn.max-c.com/wiki/1551360/Thumbnail_1532_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1532_Big.png?v=1,5,S1 冬季 - 马拉松商店600FP；<br>S9 冬季 - 马拉松商店300FP；<br>S13 夏季 - 终极考验；<br>S27 夏季 - 马拉松商店550FP；<br>S38 冬季 - 马拉松商店525FP
car_212,VelociRaptor 6x6,Hennessey VelociRaptor 6x6 2019,VelociRaptor '19,,Hennessey,2019,美国,皮卡车和四轮驱动车,"350,000",车展，抽奖,B,634,AWD (全轮驱动),,5.2,3.7,5.5,2.8,4.5,10,3189,https://cdn.max-c.com/wiki/1551360/Thumbnail_3189_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3189_Big.png?v=1,5,S2 夏季 - 马拉松商店400FP；<br>S7 冬季 - 季节锦标赛；<br>S13 夏季 - 马拉松商店300FP；<br>S21 夏季 - 马拉松商店300FP；<br>S35 秋季 - 马拉松商店200FP
car_213,HQ Monaro GTS 350,Holden HQ Monaro GTS 350 1973,,,Holden,1973,澳大利亚,经典肌肉车,"75,000",车展，抽奖,C,525,RWD (后轮驱动),,4.8,3.7,3.6,3.2,2.5,5.5,2417,https://cdn.max-c.com/wiki/1551360/Thumbnail_2417_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2417_Big.png?v=1,2,S15 冬季 - 终极考验；<br>S28 第3周 - 季节锦标赛（风火轮）
car_214,Sandman HQ Panel Van,Holden Sandman HQ Panel Van 1974,,,Holden,1974,澳大利亚,厢型多功能车,"55,000",车展，抽奖,C,501,RWD (后轮驱动),,4.8,3.8,3.8,3.1,2.6,6,2510,https://cdn.max-c.com/wiki/1551360/Thumbnail_2510_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2510_Big.png?v=1,2,S19 秋季 - 季节锦标赛；<br>S32 秋季 - 季节锦标赛（风火轮）
car_215,Torana A9X,Holden Torana A9X 1977,Holden Torana,,Holden,1977,澳大利亚,经典肌肉车,"130,000",车展，抽奖,C,517,RWD (后轮驱动),,4.9,3.7,3.4,2.8,2.7,5.4,1533,https://cdn.max-c.com/wiki/1551360/Thumbnail_1533_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1533_Big.png?v=1,3,S4 冬季 - Super7；<br>S22 冬季 - 马拉松商店200FP；<br>S34 冬季 - 季节锦标赛（风火轮）
car_216,Civic RS,本田 Civic RS 1974,,,本田,1974,日本,复古高性能掀背车,"25,000",车展,D,368,FWD (前轮驱动),,3.9,3.9,2.4,3,2.4,5.3,1568,https://cdn.max-c.com/wiki/1551360/Thumbnail_1568_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1568_Big.png?v=1,1,S17 夏季 - 季节锦标赛（风火轮）
car_217,CR-X SiR,本田 CR-X SiR 1991,,,本田,1991,日本,复古高性能掀背车,"20,000",车展,C,534,FWD (前轮驱动),,5.1,4.7,3.2,2.3,2.9,5.7,320,https://cdn.max-c.com/wiki/1551360/Thumbnail_320_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_320_Big.png?v=1,,
car_218,NSX-R,本田 NSX-R 1992,,,本田,1992,日本,复古跑车,"90,000",车展，抽奖,B,691,RWD (后轮驱动),,6.2,5.4,4.9,3.8,4.3,5.1,412,https://cdn.max-c.com/wiki/1551360/Thumbnail_412_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_412_Big.png?v=1,4,S6 夏季 - 游乐场赛事；<br>S14 秋季 - 季节锦标赛；<br>S20 春季 - 季节锦标赛；<br>S34 夏季 - 季节锦标赛
car_219,Prelude Si,本田 Prelude Si 1994,,,本田,1994,日本,复古高性能掀背车,"20,000",车展,C,521,FWD (前轮驱动),,5,4.4,3.7,3.1,3.1,5.7,2121,https://cdn.max-c.com/wiki/1551360/Thumbnail_2121_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2121_Big.png?v=1,,
car_220,Civic Type R,本田 Civic Type R 1997,Honda Civic '97,,本田,1997,日本,复古高性能掀背车,"25,000",车展,C,553,FWD (前轮驱动),,5.5,4.3,3.7,3,3,5.1,1273,https://cdn.max-c.com/wiki/1551360/Thumbnail_1273_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1273_Big.png?v=1,,
car_221,S2000,本田 S2000 2003,Honda S2000,,本田,2003,日本,现代跑车,"25,000",车展，抽奖,B,630,RWD (后轮驱动),,6,4.9,4.2,3.7,3.3,5.3,427,https://cdn.max-c.com/wiki/1551360/Thumbnail_427_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_427_Big.png?v=1,2,S11 冬季 - 测速区间；<br>S22 夏季 - 季节锦标赛
car_222,Civic Type R,本田 Civic Type R 2004,,,本田,2004,日本,复古高性能掀背车,"25,000",车展,C,600,FWD (前轮驱动),,5.4,4.5,4.1,3.7,3.5,5.5,302,https://cdn.max-c.com/wiki/1551360/Thumbnail_302_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_302_Big.png?v=1,,
car_223,NSX-R,本田 NSX-R 2005,Honda NSX-R '05,,本田,2005,日本,复古跑车,"150,000",车展，抽奖，<br>赞赏：专为疾速打造（在所有常规测速区间获得3星等）,B,691,RWD (后轮驱动),,6.4,5.1,5,3.8,4.7,5.5,411,https://cdn.max-c.com/wiki/1551360/Thumbnail_411_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_411_Big.png?v=1,3,S22 冬季 - 公开赛；<br>S33 春季 - 季节锦标赛；<br>S40 夏季 - 季节锦标赛
car_224,NSX-R GT,本田 NSX-R GT 2005,,,本田,2005,日本,复古跑车,"500,000",嘉年华播放列表,A,725,RWD (后轮驱动),,6.4,6.1,5.6,4.4,5.6,5,569,https://cdn.max-c.com/wiki/1551360/Thumbnail_569_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_569_Big.png?v=1,4,S0 春季 - 26分进度奖励；<br>S6 - 80分进度奖励；<br>S17 春季 - 终极考验；<br>S34 冬季 - 40分进度奖励
car_225,Civic Type R,本田 Civic Type R 2007,Honda Civic '07,,本田,2007,日本,高性能掀背车,"20,000",车展，<br>赞赏：快车道（获得升级到S1级的超高性能掀背车的惊人极速技能）,C,574,FWD (前轮驱动),,5.3,5,4,3.2,3.7,5.5,625,https://cdn.max-c.com/wiki/1551360/Thumbnail_625_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_625_Big.png?v=1,,
car_226,S2000 CR,本田 S2000 CR 2009,Honda S2000 CR,,本田,2009,日本,现代跑车,"25,000",车展，抽奖,B,635,RWD (后轮驱动),,5.7,5.1,4.6,3.7,3.7,5.5,2005,https://cdn.max-c.com/wiki/1551360/Thumbnail_2005_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2005_Big.png?v=1,1,S29 冬季 - 游乐场赛事
car_228,Civic Coupe,本田 Civic Coupe 2016,,,本田,2016,日本,拉力赛怪物,"155,000",嘉年华播放列表,S1,861,AWD (全轮驱动),,5,5.2,9.2,8.4,5.8,7.6,3069,https://cdn.max-c.com/wiki/1551360/Thumbnail_3069_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3069_Big.png?v=1,4,S1 秋季 - 马拉松商店400FP；<br>S5 夏季 - Super7；<br>S11 春季 - 终极考验；<br>S17 秋季 - 终极考验
car_229,Civic Type R,本田 Civic Type R 2018,Honda Civic '18,,本田,2018,日本,超高性能掀背车,"59,000",车展,A,727,FWD (前轮驱动),,6.8,5.5,4.6,4.8,4.6,5,2870,https://cdn.max-c.com/wiki/1551360/Thumbnail_2870_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2870_Big.png?v=1,4,S4 秋季 - 季节锦标赛；<br>S18 夏季 - 终极考验；<br>S28 第3周 - 季节锦标赛；<br>S35 秋季 - 季节锦标赛
car_230,Chevrolet Bel Air,Hoonigan Chevrolet Bel Air 1955,Hoonigan Bel Air,雪佛兰 Bel Air,Hoonigan,1955,美国,改装与自定义车辆,"76,000",车展，抽奖，<br>赞赏：胜负五五开（赢得5场公路竞速赛事）,B,621,RWD (后轮驱动),,5.7,3.6,4.1,3.1,3,6.6,2728,https://cdn.max-c.com/wiki/1551360/Thumbnail_2728_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2728_Big.png?v=1,1,S18 夏季 - 公开赛
car_231,Ford 'Hoonicorn' Mustang,Hoonigan Ford 'Hoonicorn' Mustang 1965,Hoonicorn,,Hoonigan,1965,美国,漂移车,"500,000",车展，抽奖,S2,951,AWD (全轮驱动),,9.2,6,10,7.4,5.9,6,2734,https://cdn.max-c.com/wiki/1551360/Thumbnail_2734_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2734_Big.png?v=1,3,S7 春季 - 马拉松商店300FP；<br>S16 春季 - 马拉松商店400FP；<br>S26 春季 - 终极考验
car_232,GYMKHANA 10 Ford Hoonicorn Mustang,Hoonigan GYMKHANA 10 Ford Hoonicorn Mustang 1965,Hoonicorn v2,,Hoonigan,1965,美国,漂移车,"500,000",嘉年华播放列表,S2,952,AWD (全轮驱动),,8.8,6,10,7.7,5.9,5.9,3006,https://cdn.max-c.com/wiki/1551360/Thumbnail_3006_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3006_Big.png?v=1,4,S1 夏季 - 季节锦标赛；<br>S4 夏季 - 40分进度奖励；<br>S16 - 160分进度奖励；<br>S30 冬季 - 40分进度奖励
car_233,Chevrolet Napalm Nova,Hoonigan Chevrolet Napalm Nova 1972,Hoonigan Nova,,Hoonigan,1972,美国,经典肌肉车,"50,000",车展，抽奖,A,731,RWD (后轮驱动),,6.7,4.7,5,5.3,4.7,5.4,2729,https://cdn.max-c.com/wiki/1551360/Thumbnail_2729_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2729_Big.png?v=1,2,S18 春季 - 淘汰之王；<br>S26 夏季 - 终极考验；<br>S38 春季 - 季节锦标赛
car_234,GYMKHANA 10 Ford F-150 'Hoonitruck',Hoonigan GYMKHANA 10 Ford F-150 'Hoonitruck' 1977,Hoonigan F-150,,Hoonigan,1977,美国,漂移车,"500,000",车展，抽奖,S1,896,AWD (全轮驱动),,6.2,5.9,7.9,8.7,6.7,6.3,2982,https://cdn.max-c.com/wiki/1551360/Thumbnail_2982_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2982_Big.png?v=1,4,S9 秋季 - Super7；<br>S16 秋季 - 终极考验；<br>S18 春季 - Eventlab；<br>S30 冬季 - 马拉松商店400FP
car_235,Ford Escort RS1800,Hoonigan Ford Escort RS1800 1978,Hoonigan Escort,,Hoonigan,1978,美国,拉力赛怪物,"300,000",车展，抽奖,S1,820,RWD (后轮驱动),,6.2,6,5.7,6.1,6.3,4.7,2730,https://cdn.max-c.com/wiki/1551360/Thumbnail_2730_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2730_Big.png?v=1,3,S2 冬季 - 季节锦标赛；<br>S23 春季 - Eventlab；<br>S32 春季 - 马拉松商店200FP
car_236,Ford RS200 Evolution,Hoonigan Ford RS200 Evolution 1986,Hoonigan RS200,,Hoonigan,1986,美国,拉力赛怪物,"500,000",车展，抽奖,S2,904,AWD (全轮驱动),,7.6,6.1,9.5,5.1,5.3,8.6,3119,https://cdn.max-c.com/wiki/1551360/Thumbnail_3119_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3119_Big.png?v=1,4,S7 秋季 - 终极考验；<br>S16 夏季 - 马拉松商店400FP；<br>S27 春季 - 马拉松商店300FP；<br>S39 夏季 - Eventlab
car_237,Rauh-Welt Begriff Porsche 911 Turbo,Hoonigan Rauh-Welt Begriff Porsche 911 Turbo 1991,Hoonigan Porsche,,Hoonigan,1991,美国,复古超级跑车,"160,000",<a href="heybox-entry:保时捷 911 GT2 1995">车辆技能树：保时捷 911 GT2 1995</a>,S1,811,RWD (后轮驱动),,6.7,6.9,7.2,4.1,5.3,4.7,2736,https://cdn.max-c.com/wiki/1551360/Thumbnail_2736_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2736_Big.png?v=1,,
car_238,GYMKHANA 10 Ford Escort Cosworth Group A,Hoonigan GYMKHANA 10 Ford Escort Cosworth Group A 1991,Hoonigan Group A,,Hoonigan,1991,美国,拉力赛怪物,"500,000",车展，抽奖,S1,862,AWD (全轮驱动),,7.8,5.8,9.1,8.7,5.3,7.9,2984,https://cdn.max-c.com/wiki/1551360/Thumbnail_2984_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2984_Big.png?v=1,3,S12 春季 - 马拉松商店400FP；<br>S18 夏季 - Eventlab；<br>S39 冬季 - 季节锦标赛
car_239,Mazda RX-7 Twerkstallion,Hoonigan Mazda RX-7 Twerkstallion 1992,Twerkstallion,,Hoonigan,1992,美国,漂移车,"50,000",<a href="heybox-entry:马自达 Savanna RX-7 1990">车辆技能树：马自达 Savanna RX-7 1990</a>,A,799,RWD (后轮驱动),,8.3,5.4,4.6,4.7,4.5,4.2,2732,https://cdn.max-c.com/wiki/1551360/Thumbnail_2732_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2732_Big.png?v=1,,
car_240,Ford Escort RS Cosworth WRC “Cossie V2”,Hoonigan Ford Escort RS Cosworth WRC “Cossie V2” 1994,Hoonigan Cossie,,Hoonigan,1994,美国,拉力赛怪物,"500,000",车展,A,783,AWD (全轮驱动),,5.5,5.8,7.7,4,5.9,7.7,3370,https://cdn.max-c.com/wiki/1551360/Thumbnail_3370_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3370_Big.png?v=1,2,S2 春季 - 终极考验；<br>S5 夏季 - 测速区间
car_241,GYMKHANA 10 Ford Focus RS RX,Hoonigan GYMKHANA 10 Ford Focus RS RX 2016,GYMKHANA10 Focus,GYMKHANA 10 福特 Focus RS RX,Hoonigan,2016,美国,拉力赛怪物,"500,000",抽奖，<br>赞赏：盗宝人（在同一场淘汰之王游戏中获得5个车辆掉落箱）,S1,864,AWD (全轮驱动),,5.1,5.5,9.2,10,6.4,7.4,3115,https://cdn.max-c.com/wiki/1551360/Thumbnail_3115_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3115_Big.png?v=1,2,S5 夏季 - 终极考验；<br>S18 冬季 - Eventlab
car_242,Twin Mill,风火轮 Twin Mill 1969,Twin Mill,,风火轮,1969,美国,改装与自定义车辆,"110,000",抽奖,A,798,RWD (后轮驱动),,8.6,4.8,4.9,5.2,4.5,4.2,2750,https://cdn.max-c.com/wiki/1551360/Thumbnail_2750_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2750_Big.png?v=1,2,S2 冬季 - 马拉松商店200FP；<br>S9 - 80分进度奖励
car_243,Bone Shaker,风火轮 Bone Shaker 2011,Bone Shaker,,风火轮,2011,美国,改装与自定义车辆,"150,000",车展，<br>赞赏：摘星揽月（在所有危险标志获得3星等）,A,790,RWD (后轮驱动),,6,4.6,5.7,6.2,4.9,4.6,2575,https://cdn.max-c.com/wiki/1551360/Thumbnail_2575_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2575_Big.png?v=1,4,S9 夏季 - 季节锦标赛；<br>S13 冬季 - 季节锦标赛；<br>S18 秋季 - 季节锦标赛；<br>S35 夏季 - 季节锦标赛（拉力赛）
car_244,GEN-F GTS,HSV GEN-F GTS 2014,,,HSV,2014,澳大利亚,现代肌肉车,"75,000",车展，抽奖,A,721,RWD (后轮驱动),,7,5,4.8,4,4.5,5.2,2131,https://cdn.max-c.com/wiki/1551360/Thumbnail_2131_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2131_Big.png?v=1,3,S13 冬季 - 季节锦标赛；<br>S23 冬季 - 季节锦标赛;<br>S37 春季 - 季节锦标赛（风火轮）
car_245,Limited Edition GEN-F GTS Maloo,HSV Limited Edition GEN-F GTS Maloo 2014,,,HSV,2014,澳大利亚,厢型多功能车,"62,000",车展，抽奖,A,742,RWD (后轮驱动),,6.5,5,4.8,4.6,4.8,4.8,2422,https://cdn.max-c.com/wiki/1551360/Thumbnail_2422_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2422_Big.png?v=1,3,S12 冬季 - 季节锦标赛；<br>S20 春季 - 季节锦标赛；<br>S35 夏季 - 季节锦标赛（风火轮）
car_246,H1 Alpha,悍马 H1 Alpha 2006,,,悍马,2006,美国,皮卡车和四轮驱动车,"112,000",车展，抽奖,D,354,AWD (全轮驱动),,4.2,2.6,2,2.5,2.4,8.8,1345,https://cdn.max-c.com/wiki/1551360/Thumbnail_1345_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1345_Big.png?v=1,3,S9 冬季 - 季节锦标赛；<br>S21 春季 - 季节锦标赛；<br>S27 夏季 - 季节锦标赛
car_247,Veloster N,现代 Veloster N 2019,,,现代,2019,韩国,超高性能掀背车,"30,000",车展，抽奖,B,645,FWD (前轮驱动),,6,4.9,4.5,4.7,3.7,5.5,2872,https://cdn.max-c.com/wiki/1551360/Thumbnail_2872_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2872_Big.png?v=1,4,S1 夏季 - 季节锦标赛；<br>S6 夏季 - 马拉松商店500FP；<br>S18 秋季 - 40分进度奖励；<br>S30 冬季 - 季节锦标赛
car_248,Q60 Concept,英菲尼迪 Q60 Concept 2015,,,英菲尼迪,2015,美国,超级轿车,"50,000",车展，抽奖,A,735,RWD (后轮驱动),,6.8,5.1,4.8,5,4.7,5,2437,https://cdn.max-c.com/wiki/1551360/Thumbnail_2437_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2437_Big.png?v=1,3,S10 春季 - 季节锦标赛；<br>S19 秋季 - 季节锦标赛；<br>S32 冬季 - 季节锦标赛
car_249,Scout 800A,International Scout 800A 1970,,,International,1970,美国,皮卡车和四轮驱动车,"40,000",车展，抽奖,D,384,AWD (全轮驱动),,4.1,2.7,2.7,3.6,2.1,8,2558,https://cdn.max-c.com/wiki/1551360/Thumbnail_2558_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2558_Big.png?v=1,2,S19 夏季 - 季节锦标赛（风火轮）；<br>S36 春季 - 季节锦标赛
car_250,D-Type,捷豹 D-Type 1956,Jaguar D-Type,,捷豹,1956,英国,经典赛车,"22,000,000",车展，抽奖，<br>赞赏：销售一空（从车展购买400辆车）,B,630,RWD (后轮驱动),,5.6,3.5,3.8,2.6,2.8,4.7,1301,https://cdn.max-c.com/wiki/1551360/Thumbnail_1301_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1301_Big.png?v=1,,
car_251,Mk II 3.8,捷豹 Mk II 3.8 1959,,,捷豹,1959,英国,经典赛车,"80,000",车展，抽奖,D,448,RWD (后轮驱动),,4.6,3.9,3.5,2.8,2.8,5.7,2559,https://cdn.max-c.com/wiki/1551360/Thumbnail_2559_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2559_Big.png?v=1,2,S10 冬季 - 游乐场赛事；<br>S23 春季 - 季节锦标赛
car_252,E-type,捷豹 E-type 1961,,,捷豹,1961,英国,稀有经典赛车,"150,000",车展，抽奖,C,525,RWD (后轮驱动),,5.2,3.8,4,2.8,2.7,5.5,336,https://cdn.max-c.com/wiki/1551360/Thumbnail_336_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_336_Big.png?v=1,4,S3 夏季 - 终极考验；<br>S11 夏季 - Eventlab；<br>S23 秋季 - 终极考验；<br>S38 夏季 - 季节锦标赛
car_253,Lightweight E-Type,捷豹 Lightweight E-Type 1964,Jaguar LW E-Type,,捷豹,1964,英国,经典赛车,"7,500,000",车展，抽奖,B,688,RWD (后轮驱动),,6.3,3.9,4.7,4.4,3.4,5,2992,https://cdn.max-c.com/wiki/1551360/Thumbnail_2992_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2992_Big.png?v=1,4,S5 冬季 - 马拉松商店750FP；<br>S11 冬季 - 马拉松商店200FP；<br>S31 秋季 - 马拉松商店900FP；<br>S33 冬季 - Eventlab
car_254,Sport XJR-15,捷豹 Sport XJR-15 1991,Jaguar XJR-15,,捷豹,1991,英国,复古超级跑车,"500,000",车房宝物,S1,828,RWD (后轮驱动),,7.5,7.2,6,6.3,6.8,5.3,3287,https://cdn.max-c.com/wiki/1551360/Thumbnail_3287_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3287_Big.png?v=1,1,S1 夏季 - Super7
car_255,XJ220,捷豹 XJ220 1993,Jaguar XJ220,,捷豹,1993,英国,复古超级跑车,"350,000",抽奖,A,786,RWD (后轮驱动),,7.7,5.7,5.2,2.2,5.2,5.4,489,https://cdn.max-c.com/wiki/1551360/Thumbnail_489_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_489_Big.png?v=1,3,S4 冬季 - 40分进度奖励；<br>S11 冬季 - 40分进度奖励；<br>S39 冬季 - 季节锦标赛
car_256,C-X75,捷豹 C-X75 2010,Jaguar C-X75,,捷豹,2010,英国,现代超级跑车,"1,500,000",车展，抽奖,S1,880,AWD (全轮驱动),,8.1,7,9.4,10,8,4.8,3055,https://cdn.max-c.com/wiki/1551360/Thumbnail_3055_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3055_Big.png?v=1,4,S6 夏季 - 40分进度奖励；<br>S15 春季 - 马拉松商店100FP；<br>S23 春季 - 淘汰之王；<br>S40 秋季 - 终极考验
car_257,XKR-S,捷豹 XKR-S 2012,,,捷豹,2012,英国,GT赛车,"100,000",车展，抽奖,A,756,RWD (后轮驱动),,7.5,5.5,4.9,5.1,4.3,4.9,1496,https://cdn.max-c.com/wiki/1551360/Thumbnail_1496_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1496_Big.png?v=1,3,S5 秋季 - Super7；<br>S14 春季 - 季节锦标赛；<br>S20 春季 - Super7
car_258,F-Type R Coupé,捷豹 F-Type R Coupé 2015,,,捷豹,2015,英国,GT赛车,"110,000",抽奖,A,777,RWD (后轮驱动),,7.5,5.2,5.2,5.4,6,4.7,2162,https://cdn.max-c.com/wiki/1551360/Thumbnail_2162_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2162_Big.png?v=1,3,S1 春季 - 季节锦标赛；<br>S6 秋季 - Super7；<br>S15 夏季 - 季节锦标赛
car_259,XFR-S,捷豹 XFR-S 2015,,,捷豹,2015,英国,超级轿车,"110,000",车展，抽奖,A,728,RWD (后轮驱动),,7.5,5,5,5.2,4.2,5.2,2185,https://cdn.max-c.com/wiki/1551360/Thumbnail_2185_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2185_Big.png?v=1,2,S10 秋季 - 终极考验；<br>S20 秋季 - Super7
car_260,XE-S,捷豹 XE-S 2015,,,捷豹,2015,英国,超级轿车,"57,000",车展，抽奖,B,671,RWD (后轮驱动),,6.8,5,4.7,4.8,3.7,5.3,2570,https://cdn.max-c.com/wiki/1551360/Thumbnail_2570_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2570_Big.png?v=1,3,S3 春季 - 季节锦标赛；<br>S15 秋季 - 游乐场赛事；S37 夏季 - 终极考验
car_261,F-TYPE Project 7,捷豹 F-TYPE Project 7 2016,Jaguar Project 7,,捷豹,2016,英国,赛道玩具,"190,000",抽奖，<br>赞赏：七重肃穆（在“天生神速”故事的所有章节获得3星等）,A,786,RWD (后轮驱动),,7,5.6,5.1,5.4,6.5,4.9,2492,https://cdn.max-c.com/wiki/1551360/Thumbnail_2492_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2492_Big.png?v=1,,
